"product_id","year","month","total_quantity"
"2c39b382-56a0fd4d","2020","7","2"
"2c49f582-9e89eebd","2020","7","2"
"2c5b1569-88f148bd","2020","7","1"
"2cab1336-2633935a","2020","7","3"
"2cb4d114-ef2ceabd","2020","7","127"
"2cb6ff0e-fee6ffed","2020","7","24"
"2cbfcfcc-eef085fe","2020","7","14"
"2cc80597-fd16c4f2","2020","7","6"
"2cd6c18f-27896ec5","2020","7","3"
"2d01787d-c3757dbe","2020","7","1"
"2d026768-2cba1a5c","2020","7","4"
"2d02a803-2a6fa639","2020","7","1"
"2d049d69-da3f9d3f","2020","7","5"
"2d077ae1-5aeeefe0","2020","7","17"
"2d0f0344-fc2b3837","2020","7","13"
"2d1cda18-5c68c217","2020","7","1"
"2d390ffb-69f33dfc","2020","7","2"
"2d54f5da-c50a5576","2020","7","3"
"2d571763-49171cf0","2020","7","3"
"2d596ba3-32176de0","2020","7","5"
"2d8bc8aa-054e5e30","2020","7","4"
"2dae4a4b-f7eedf4b","2020","7","3"
"2daebbcc-71a9aa02","2020","7","1"
"2db7bf0d-323842b3","2020","7","2"
"2dca4dd8-5151b094","2020","7","1"
"2dcd06b2-ebb7f7e6","2020","7","34"
"2dd581b4-161b3563","2020","7","1"
"2de11dee-65e37d2f","2020","7","3"
"2df5f34b-b1f70fca","2020","7","27"
"2df894cd-885452c2","2020","7","27"
"2e1783d1-2c03e3e2","2020","7","13"
"2e1b05cb-361080a5","2020","7","2"
"2e229bfa-674bf9d5","2020","7","1"
"2e3ebc17-19f2d209","2020","7","1"
"2e4842c9-fa581977","2020","7","7"
"2e4ec1fd-fa0a6ec7","2020","7","2"
"2e5a4b95-f23a435a","2020","7","31"
"2e5c0c61-e350c8c4","2020","7","38"
"2e69df62-0f35b0c4","2020","7","24"
"2e8810c4-5b252517","2020","7","3"
"2e9e841b-2ee19dc8","2020","7","55"
"2ef11c95-8a892694","2020","7","3"
"2ef7be63-06d32567","2020","7","1"
"2f073fc1-503fa692","2020","7","1"
"2f196071-b0118693","2020","7","11"
"2f2d500f-e3e17bfb","2020","7","5"
"2f538d72-709b7de2","2020","7","9"
"2f926033-fef0af71","2020","7","6"
"2f965826-6afa25e9","2020","7","5"
"2fae974c-c6fb6f9d","2020","7","10"
"2fb0f14f-2c6e0b7d","2020","7","1"
"2fc13154-6ff15c6a","2020","7","9"
"2fc4858b-f6af1824","2020","7","1"
"2fdd7f94-91f3b8d0","2020","7","1"
"2feed783-d8801fb0","2020","7","1"
"3029951e-bf6c4590","2020","7","7"
"303f8490-7e26801c","2020","7","3"
"303f9baa-13808d05","2020","7","1"
"303fa913-8989e247","2020","7","176"
"30508133-c9f2cc91","2020","7","2"
"3056c6c1-d8ae54ff","2020","7","14"
"30749a84-0e390bae","2020","7","1"
"30961212-7943f057","2020","7","2"
"309724e8-3914bee5","2020","7","1"
"30b56eac-6f96bde9","2020","7","1"
"30bf0d89-7cc898fb","2020","7","6"
"30d61a55-65cc89b0","2020","7","9"
"30eb979f-170962a6","2020","7","32"
"30f045e9-1fe3cfdb","2020","7","28"
"3100df17-8cf602de","2020","7","1"
"310995cf-fd7bc588","2020","7","8"
"3115ceba-167039b6","2020","7","1"
"311d6f8a-d96ba250","2020","7","5"
"3140a059-d9703309","2020","7","3"
"3153a3f7-19cf15aa","2020","7","7"
"316f38e8-ca827896","2020","7","1"
"3171c495-2ee4ebc3","2020","7","1"
"319b1df3-e08d1f48","2020","7","2"
"31a27960-4e9a1e9a","2020","7","4"
"31d3cd56-00bb8230","2020","7","69"
"31f51f93-1b202c96","2020","7","3"
"31fc24e3-1382d406","2020","7","23"
"321d0671-fa6b34e9","2020","7","4"
"321ebc46-5fdcca71","2020","7","3"
"322dcbdd-68959e6e","2020","7","5"
"323777d1-b0f496d3","2020","7","4"
"323888c4-ee6f01ce","2020","7","9"
"3239f5ae-0e2fbfa0","2020","7","8"
"3275b80a-7db15592","2020","7","24"
"327744a0-f1a66c59","2020","7","1"
"3287f79a-a705896a","2020","7","2"
"32aed7c4-8781fade","2020","7","4"
"32c07de6-b0e6b54a","2020","7","2"
"32cb1098-54ee189c","2020","7","1"
"32e99d3b-7075685f","2020","7","5"
"331002b1-5af1962c","2020","7","1"
"332738f0-6d86e208","2020","7","7"
"3360dcda-26fba343","2020","7","17"
"337125ff-655b9d99","2020","7","2"
"337668c6-b67676b9","2020","7","6"
"3378a3ba-29f5978b","2020","7","2"
"33b95da6-552b3ea0","2020","7","6"
"33c02c2c-c02b02e0","2020","7","4"
"33d9854b-b6285715","2020","7","7"
"33e773ab-b2c6aaf3","2020","7","10"
"33f0a6ca-dc116bbc","2020","7","2"
"33f472f0-a9086fd8","2020","7","32"
"33fd014b-6ff9a78b","2020","7","5"
"33fef416-e4be5e62","2020","7","5"
"342f896d-55bfbe1a","2020","7","2"
"3432f041-3dc884cf","2020","7","33"
"3452323d-e799c806","2020","7","7"
"3452411e-66e75552","2020","7","1"
"347c9abc-fbea19da","2020","7","38"
"34812a14-568e9d04","2020","7","1"
"3487e135-a82c1f95","2020","7","8"
"348e58cb-2d33c2a6","2020","7","15"
"34947eac-921eac1c","2020","7","1"
"34b611d9-40b25601","2020","7","1"
"34d250c8-204c655b","2020","7","5"
"34e2746e-5054d877","2020","7","1"
"34e75915-36b100a8","2020","7","6"
"34f52061-abcc47db","2020","7","350"
"3505a14f-3dcc8414","2020","7","4"
"354bf4e7-477dce96","2020","7","2"
"35b2c1fc-6a99ace8","2020","7","3"
"35b6df21-ea48ca88","2020","7","1"
"35ca5bdd-43f2cc8a","2020","7","5"
"35cff0ba-8b8e43bf","2020","7","5"
"35d8e89f-53b30df4","2020","7","1"
"35df6a9a-5c6eb354","2020","7","23"
"36056010-24310f48","2020","7","6"
"360f61fb-9c77bc22","2020","7","12"
"36102f8a-df8f4d4a","2020","7","12"
"3623a1eb-22057e91","2020","7","3"
"363a8833-740b0f13","2020","7","19"
"364c456b-469ba2ba","2020","7","10"
"364d64e5-20c0b66b","2020","7","3"
"365368d9-362c6511","2020","7","1"
"3678dfc8-b7e257e4","2020","7","2"
"367e936b-2da201f1","2020","7","1"
"368125b0-e0c96397","2020","7","6"
"368fcb61-bcceb00c","2020","7","27"
"36a10221-3677fea7","2020","7","1"
"36b6bcd0-b9241378","2020","7","2"
"36b8cef4-954af0eb","2020","7","2"
"36d8341b-fd4aca20","2020","7","18"
"36f12ed5-56691030","2020","7","4"
"370c37c7-3a901417","2020","7","4"
"371105d2-e8db4db0","2020","7","1"
"3719ea0d-5341c0db","2020","7","7"
"374dea43-cf0a29a5","2020","7","4"
"374ea23f-f76782fb","2020","7","10"
"375280fe-d674c7e1","2020","7","1"
"37534369-3e2588d8","2020","7","32"
"37606937-c9f1a3e6","2020","7","1"
"37743be9-4a474dd9","2020","7","15"
"3774f25a-b8c31299","2020","7","3"
"37762cf3-b55578f0","2020","7","1"
"379d8957-9a2f9240","2020","7","1"
"37d761a0-924b6837","2020","7","24"
"37dfd597-92048e46","2020","7","2"
"37ec6c1a-94fdb125","2020","7","3"
"38100603-a80d42c1","2020","7","27"
"382eb658-f18f21fa","2020","7","2"
"3830490d-9c952612","2020","7","2"
"387686a7-591cb584","2020","7","17"
"3878cdb8-ca798d95","2020","7","3"
"3884c54a-8a18784e","2020","7","1"
"388ca8c6-8a0a5d20","2020","7","6"
"3898f02c-b91d66da","2020","7","1"
"38af1cd8-136f5be2","2020","7","2"
"38bff860-3488b9b4","2020","7","4"
"38c7cc9c-6d1488b9","2020","7","2"
"38d8376a-519203fd","2020","7","8"
"38e7714d-cec66e7f","2020","7","3"
"38f4c4d3-376d9c58","2020","7","9"
"38ff0764-ccddbac3","2020","7","9"
"38ff296a-8002454e","2020","7","8"
"39060d6f-a6bc167c","2020","7","1"
"390b071e-cafda12c","2020","7","3"
"39140ad8-b74e4cf2","2020","7","39"
"3928b9dd-c4957ce3","2020","7","13"
"392b2991-d041cbfd","2020","7","1"
"39500aef-f8c6e593","2020","7","2"
"39608401-9b5b9deb","2020","7","7"
"3963c0a2-d47c8124","2020","7","7"
"397c9a42-5b433580","2020","7","2"
"397d084f-f5beffb7","2020","7","8"
"39b4d2ca-61509c60","2020","7","12"
"39c44841-79b351a4","2020","7","2"
"39d7d32f-b5acf30f","2020","7","5"
"39eed0f3-28fb7be6","2020","7","10"
"39f17a28-7d0e155c","2020","7","2"
"39f56726-e013fd80","2020","7","9"
"3a026746-ed90df2b","2020","7","10"
"3a0cce32-a817d4f5","2020","7","7"
"3a1bd22d-c6f7869d","2020","7","60"
"3a5c0b26-9cce63e0","2020","7","2"
"3a6c310f-e6d33cd6","2020","7","3"
"3a6e37d0-fd499c6f","2020","7","4"
"3a797a74-3f27b51a","2020","7","3"
"3a7c2240-25e9dce0","2020","7","15"
"3a968ddd-9cb0881a","2020","7","4"
"3ab3fbbd-8b920128","2020","7","3"
"3ab5bd24-dfda5949","2020","7","11"
"3ac70013-59e8deb4","2020","7","5"
"3ace79bc-5b820746","2020","7","236"
"3af4d9a5-2e4986eb","2020","7","3"
"3af8d32b-50e8ae80","2020","7","1"
"3b00c151-29da9579","2020","7","3"
"3b06b67f-8b79a63c","2020","7","5"
"3b0f5cb9-0f537113","2020","7","7"
"3b1579e8-90b4dd40","2020","7","3"
"3b239c7d-93e7c36b","2020","7","8"
"3b312566-e438d16b","2020","7","1"
"3b3358db-be5d2bed","2020","7","64"
"3b40b4fa-41bf09f7","2020","7","1"
"3b462c8b-da83b86b","2020","7","5"
"3b6a2dd0-de5a632c","2020","7","5"
"3b73ab7c-fa917afa","2020","7","1"
"3b8fabc6-8d900ffb","2020","7","7"
"3b98b8fa-bdcd7750","2020","7","22"
"3bb97eed-0ca6f44c","2020","7","42"
"3bbd78cf-65257eac","2020","7","6"
"3bccb006-b23d3e3d","2020","7","14"
"3be2ead7-45128eae","2020","7","2"
"3c03d014-3213dca0","2020","7","1"
"3c163fca-d3443666","2020","7","5"
"3c287c56-fa26327c","2020","7","7"
"3c3904be-bb77cc39","2020","7","1"
"3c40398f-2e0c115d","2020","7","2"
"3c778167-a10b06e7","2020","7","26"
"3c8d4e82-5cb75222","2020","7","9"
"3caaea28-550b6649","2020","7","138"
"3cb1f008-b0360413","2020","7","10"
"3cb38b3d-1b8c6b43","2020","7","8"
"3cd1be24-0d04f2f3","2020","7","6"
"3ce95804-c359477a","2020","7","11"
"3cf041e2-cf6cc91a","2020","7","2"
"3cf3f9e9-94a291c4","2020","7","1"
"3cf4e70e-eab3014e","2020","7","14"
"3cfd809b-6dbaee01","2020","7","2"
"3cfdb901-2320c8f8","2020","7","2"
"3d09772e-48af76bf","2020","7","2"
"3d1134cc-6c8c48b1","2020","7","7"
"3d126e72-d9ccabb4","2020","7","7"
"3d29c33b-e25e2e60","2020","7","5"
"3d5060dd-f3f4f720","2020","7","1"
"3d652ee9-596437d3","2020","7","16"
"3d667575-00e57d87","2020","7","1"
"3d6a434d-a67765e0","2020","7","5"
"3d6acaca-c07e4d9a","2020","7","2"
"3d6becb4-cf878b8a","2020","7","13"
"3d82cfe9-92ab1e78","2020","7","162"
"3d937a60-315e84c6","2020","7","6"
"3d9a66dc-de6a2d6a","2020","7","3"
"3d9bb47d-acd8c522","2020","7","7"
"3d9ef8bd-ac543991","2020","7","2"
"3db8cc31-28088e81","2020","7","2"
"3dbdfc0e-e82b27df","2020","7","6"
"3df994f2-a1ae6a06","2020","7","5"
"3dfda832-14ac5650","2020","7","3"
"3e004372-4af43e23","2020","7","2"
"3e0326ab-cd973344","2020","7","16"
"3e04195d-abd02270","2020","7","2"
"3e0de796-3bc00c5c","2020","7","4"
"3e1dfe5f-9643b553","2020","7","36"
"3e206ded-5187d531","2020","7","15"
"3e353e3c-8d4eb8f2","2020","7","2"
"3e443398-a0e4ea01","2020","7","26"
"3e560f23-0f366cbd","2020","7","7"
"3e5d8c4e-2cbb02fd","2020","7","5"
"3e74262f-4e81bca3","2020","7","11"
"3e81fb9d-a4bf0d60","2020","7","2"
"3e971f41-377967f7","2020","7","1"
"3eb8446b-39221815","2020","7","2"
"3ed791c3-66a4b7d4","2020","7","9"
"3eee3834-4ca26220","2020","7","1"
"3eee93b6-c06ccd1f","2020","7","10"
"3ef650f9-9034c647","2020","7","6"
"3efb9d00-5f6fac6f","2020","7","1"
"3f0cd077-2287a530","2020","7","2"
"3f2affc2-0332478a","2020","7","3"
"3f3597b9-b7ea21c6","2020","7","6"
"3f35c61a-32e165e3","2020","7","11"
"3f3ddd78-f2201030","2020","7","13"
"3f50f241-5db330c5","2020","7","1"
"3f573896-77fab7c5","2020","7","4"
"3f58349f-00ce33df","2020","7","4"
"3f5c9cd2-2c7b6c1a","2020","7","2"
"3f5ec2fb-54ee72e0","2020","7","1077"
"3f85b444-081de2b8","2020","7","3"
"3f91aa5b-8b481a20","2020","7","8"
"3f9c8588-6391f1a4","2020","7","11"
"3fe340ff-b3a79e98","2020","7","3"
"40390ae7-ba41f0a2","2020","7","7"
"403dae99-39200cc2","2020","7","4"
"4042772e-7cd59fdf","2020","7","14"
"405a49ef-0c270257","2020","7","4"
"405a75ff-85899950","2020","7","2"
"40664148-91b149f8","2020","7","1"
"407bda6a-3bcee827","2020","7","3"
"409145a9-d4f90216","2020","7","1"
"409e6252-b99d8e97","2020","7","10"
"40a59f35-9f179b8b","2020","7","1"
"40af2b7a-ce4c819a","2020","7","19"
"40d701cb-d0fafb44","2020","7","25"
"40d71c91-a4dfaec1","2020","7","6"
"40e54039-d3540340","2020","7","7"
"410776d5-955be938","2020","7","5"
"410e01e8-715d9015","2020","7","2"
"4117e4fd-53a192c0","2020","7","5"
"413ca520-6400148b","2020","7","18"
"414aa45b-2cbac259","2020","7","1"
"414c756e-409e2231","2020","7","5"
"415176ac-b4033196","2020","7","1"
"417042d8-7700eeb7","2020","7","10"
"418a68a4-4d733585","2020","7","20"
"4191679e-1aa60450","2020","7","11"
"419f97a7-846f7511","2020","7","1"
"419f9d0e-a8fa881e","2020","7","37"
"41accd4a-e40cdee4","2020","7","3"
"41b756e4-f067c64a","2020","7","1"
"41bf16ce-78c24268","2020","7","3"
"41e7a8e3-09a0faa0","2020","7","19"
"41fa45b7-76c02c30","2020","7","1"
"420ffd5a-5e4fd76d","2020","7","1"
"422aaf9e-f4ac2d43","2020","7","43"
"423b5b8d-d672d90c","2020","7","12"
"423f57e1-40829020","2020","7","2"
"423ff244-f08239f0","2020","7","3"
"424556d6-bce432bb","2020","7","3"
"4258a076-b75393ce","2020","7","2"
"425e62b1-255744c9","2020","7","2"
"426e2cb5-2d0454a7","2020","7","9"
"427a578e-909c2e3b","2020","7","7"
"429073fe-91f8be86","2020","7","5"
"429e4ae0-08f6e656","2020","7","26"
"42a5eb88-b80ca6a3","2020","7","2"
"42ad6b7d-921cbffd","2020","7","3"
"42bb39f2-8ad8573a","2020","7","1"
"42d3e4dc-615fdd38","2020","7","1"
"42ef8c91-8e64324a","2020","7","13"
"42fde347-93b8c142","2020","7","1"
"430171e6-2002707c","2020","7","1"
"43021613-c7f486e2","2020","7","3"
"434248f3-df05d880","2020","7","11"
"434f5b5d-ee223998","2020","7","91"
"435b19af-47eb376a","2020","7","3"
"4367afdc-8da6c8c7","2020","7","13"
"4399e5f2-e7a7d7ee","2020","7","5"
"43a21d8f-fd0f5bb9","2020","7","1"
"43a89c30-994b7fa2","2020","7","28"
"43c69377-e4bdb792","2020","7","1"
"43ea815b-5f74e0f6","2020","7","9"
"43f16a55-03126766","2020","7","3"
"44275d20-c7ed7859","2020","7","25"
"44276dfb-56b4996f","2020","7","2"
"443cd263-61e96cc4","2020","7","13"
"445fb2ce-5593c959","2020","7","1"
"4474900a-9cd8ac63","2020","7","2"
"449cbe13-cc7bc6c6","2020","7","4"
"44d9df67-0325db4f","2020","7","9"
"44ede2a9-4db95a54","2020","7","5"
"450f6418-f7ba5dfb","2020","7","4"
"451d52f7-9274f9ee","2020","7","22"
"4525fe8a-be349956","2020","7","9"
"45312ba3-7d151c91","2020","7","2"
"4535e902-c27b6c10","2020","7","10"
"453e73e8-0820b74e","2020","7","1"
"454af409-9ab9cfe9","2020","7","11"
"4553e074-65cbc8d4","2020","7","31"
"455fcff7-4bec3696","2020","7","12"
"45a577bc-4cd8f340","2020","7","1"
"45ab5421-01412488","2020","7","4"
"45b5466b-7ce88a30","2020","7","3"
"4615cc22-0cca5e1e","2020","7","16"
"4647b17d-bed96c34","2020","7","20"
"467909d6-f485d7a2","2020","7","1"
"467b0871-dd65910a","2020","7","2"
"46909616-02f54c75","2020","7","10"
"46948ca7-8f05cf5b","2020","7","2"
"46aea0f7-5cf24647","2020","7","2"
"46b28cc1-5f380e4d","2020","7","1"
"46c10ff2-ef9a1f1c","2020","7","1"
"46ea8238-5b5c8cf0","2020","7","4"
"46f22aad-e3208399","2020","7","1"
"46ffa3c4-060db02c","2020","7","7"
"4711ecbc-2c524cec","2020","7","11"
"472e1365-c28d67cf","2020","7","6"
"4747ef66-139ecf35","2020","7","23"
"4755d2af-fef1ae8c","2020","7","10"
"475d4285-13c37aa7","2020","7","6"
"477dbc53-862be622","2020","7","3"
"47878090-8b9e2402","2020","7","4"
"478fd1ef-9a0e4606","2020","7","5"
"47a31b98-3944ddec","2020","7","3"
"48196e12-1178f667","2020","7","18"
"48342ed8-f17b8717","2020","7","2"
"4834c8a7-4bd3c4fa","2020","7","3"
"48367bec-08621110","2020","7","5"
"4870cb88-d40fbdb0","2020","7","12"
"4873ab6c-13773690","2020","7","35"
"488d00df-6331ccd0","2020","7","4"
"48912e5d-809793c9","2020","7","2"
"48934534-8a1ce076","2020","7","2"
"489516cb-0d22c570","2020","7","2"
"48ad70bf-2de43440","2020","7","1"
"48ae0700-18f1f0ad","2020","7","1"
"48b23726-2a66b898","2020","7","2"
"48bb83a7-32a5cb01","2020","7","4"
"48d8c12f-68e28e60","2020","7","2"
"48e79d0d-a54bf023","2020","7","1"
"48ed2a39-c0f04e52","2020","7","5"
"48fd8d86-9aa08a68","2020","7","2"
"490f636c-2092c49b","2020","7","25"
"4918c28a-6ed3096f","2020","7","4"
"49219e8f-4db867f3","2020","7","3"
"4958304c-1f310a17","2020","7","2"
"4980fccc-56b90e2c","2020","7","4"
"498b5f7f-9c9c4227","2020","7","1"
"49cd70c6-6f55dafe","2020","7","13"
"49d88192-226d179f","2020","7","4"
"49ef999b-0e3b475b","2020","7","2"
"4a2e452e-ddb33c06","2020","7","6"
"4a3c9ce1-abd6d674","2020","7","3"
"4a62d4cc-0bcf90e1","2020","7","8"
"4a6bc575-91ee838f","2020","7","3"
"4a819423-96df560b","2020","7","2"
"4a86c7eb-5e776975","2020","7","5"
"4a927201-2e0b4bbd","2020","7","1"
"4a9c3a61-0091c3f2","2020","7","24"
"4aa20352-538f6530","2020","7","6"
"4aae5daa-68e0cded","2020","7","10"
"4ab53556-2b0092a1","2020","7","2"
"4ad7eef9-92f4d09a","2020","7","5"
"4ae71ba2-44c8e103","2020","7","5"
"4b40526f-6507deb2","2020","7","5"
"4b5241f7-2518569e","2020","7","7"
"4b6c18c2-3f922294","2020","7","1"
"4b8c0b27-b9f7a0f1","2020","7","1"
"4b990a93-61369569","2020","7","11"
"4ba53e9f-b2df7aba","2020","7","1"
"4bacc8a1-651dff4d","2020","7","5"
"4bb8c8a7-7fe301dd","2020","7","5"
"4bd4179b-bacf3ffd","2020","7","12"
"4be52bf2-d456b401","2020","7","4"
"4bf66d91-e7e54a0b","2020","7","5"
"4c09bf6d-a5efc3f1","2020","7","11"
"4c199d7a-0659a443","2020","7","2"
"4c3c1019-60ef3f90","2020","7","2"
"4c869fd8-98b0f505","2020","7","3"
"4c937b62-68e31e5b","2020","7","3"
"4c9787e4-2850aa9a","2020","7","1"
"4c9a2a8b-d56a1a9c","2020","7","1"
"4cd550af-c935d5a4","2020","7","4"
"4ce702a5-cea24d91","2020","7","5"
"4cf38e18-3f2226c1","2020","7","4"
"4d16898b-0b159fb6","2020","7","1"
"4d18e6f3-6a6f5e54","2020","7","1"
"4d24a60f-9a62fd60","2020","7","1"
"4d4d806c-51b41241","2020","7","6"
"4dbde20e-9e0a13fc","2020","7","2"
"4dc088ba-60289f6a","2020","7","31"
"4dec08f6-dfa49abb","2020","7","8"
"4e04f0a8-0c87245f","2020","7","5"
"4e1738b4-3590f072","2020","7","15"
"4e33d1d2-b7f0df27","2020","7","1"
"4e565fd5-b71b14d0","2020","7","16"
"4e57b1c5-6d7bceda","2020","7","7"
"4e5bd967-1ea7f3ee","2020","7","1"
"4e6ba260-ff2ec2cc","2020","7","8"
"4eb5ff5c-0cffa36d","2020","7","11"
"4ec6aadd-5fe2e704","2020","7","8"
"4ecff8e8-e9ce4bb9","2020","7","7"
"4edbf067-13ccf31c","2020","7","6"
"4ee5240c-efa35452","2020","7","18"
"4ef0ccaf-c53efcbe","2020","7","3"
"4ef4ad25-3af6b89d","2020","7","7"
"4f177a7e-6a77486c","2020","7","2"
"4f1d2012-91051387","2020","7","6"
"4f20b6eb-09542240","2020","7","1"
"4f46b7e6-8a0b9cdb","2020","7","8"
"4f58c8a4-07120370","2020","7","4"
"4f6c6ae7-2b0c97ca","2020","7","5"
"4f7be095-f4a2d9bb","2020","7","11"
"4f8ca8de-0c95d5c1","2020","7","9"
"4fbbf217-2055bb13","2020","7","15"
"4fc140ea-519d59f3","2020","7","3"
"4ff1536a-4a28685b","2020","7","12"
"4ff3dcd4-6d93cabb","2020","7","1"
"5010c42c-c2a4651e","2020","7","15"
"501f73c7-923e1df8","2020","7","3"
"504c826f-2b86dcc7","2020","7","6"
"50861ad1-076d7ca9","2020","7","2"
"50c2c32a-5612bc9d","2020","7","5"
"50c55254-8590fbe5","2020","7","2"
"51026f68-72800aa3","2020","7","33"
"51183cc9-82f7ca8c","2020","7","2"
"51231db6-b7696e6b","2020","7","2"
"5123c67c-6a6c31b6","2020","7","4"
"513b090f-1be24c90","2020","7","28"
"513d77e3-446d9224","2020","7","51"
"51552c84-462ebfff","2020","7","10"
"51687dbd-f68f3a92","2020","7","43"
"5168ae71-12b9fa70","2020","7","2"
"516cb378-e77c95b0","2020","7","14"
"519c2b68-464c1901","2020","7","10"
"51acecd4-db6b664b","2020","7","7"
"51bf5221-bfa7d023","2020","7","3"
"51c09ab3-19f5ffc1","2020","7","15"
"51d847d3-4e51907a","2020","7","7"
"51ddd95a-49d44e41","2020","7","3"
"520058ad-9288c8b3","2020","7","8"
"5203a09d-2c21b3e2","2020","7","3"
"5219cf79-68b78e96","2020","7","1"
"521e3e28-fa6916d8","2020","7","112"
"523b5608-febba6c9","2020","7","3"
"52418a99-4caaf4be","2020","7","8"
"52526e15-64dd1e9f","2020","7","1"
"525e6f68-016275fa","2020","7","1"
"5265440a-04beeeee","2020","7","3"
"527b7300-9851f5b4","2020","7","11"
"52a08416-11a5ee11","2020","7","1"
"52aafbd4-e68b27bc","2020","7","1"
"52d7cd03-f16dc547","2020","7","2"
"5322fa1b-cd02cf20","2020","7","2"
"53415bdf-828817d9","2020","7","1"
"53583f9e-720fcdbd","2020","7","1"
"536236e7-e9c59bac","2020","7","2"
"538e4a2b-f80954c6","2020","7","8"
"53a58d24-4c668d6e","2020","7","16"
"53b38c1b-2a268123","2020","7","22"
"53d3ce01-3207391b","2020","7","5"
"53de5c1b-c30c2674","2020","7","3"
"53ec9ff7-1ab1b472","2020","7","3"
"53f71a62-35a05518","2020","7","1"
"53f729ee-7ab289a1","2020","7","11"
"53f743a2-54b6d9f6","2020","7","1"
"53f92975-a2e6b1ea","2020","7","22"
"5417d736-d6f6c0fb","2020","7","5"
"5430969d-5402850d","2020","7","2"
"5430cd4a-b01874b6","2020","7","1"
"544b2bae-9fc7c6fa","2020","7","2"
"544dcdfc-22ef29b1","2020","7","1"
"54662e39-6f8abdcb","2020","7","74"
"546ff276-13cdd526","2020","7","3"
"5474a667-d6558e9a","2020","7","2"
"547a4d9b-52f89068","2020","7","1"
"547c47e5-f3c0362d","2020","7","10"
"547f383b-f54b5b36","2020","7","6"
"547f934f-a36a747d","2020","7","1"
"5487226b-ee0dd0a3","2020","7","8"
"54950321-89d835f8","2020","7","9"
"549ecafa-c7dc3e72","2020","7","4"
"54a711a0-c09b90a0","2020","7","14"
"54af54f8-b4325dfc","2020","7","13"
"54c0449a-a46df724","2020","7","2"
"54c45a92-2b011300","2020","7","2"
"54d41221-44ff0d34","2020","7","12"
"54e4e010-ff39dbbd","2020","7","1"
"54e60dd4-26b9300f","2020","7","34"
"552cd397-2c7e067f","2020","7","1"
"552f51c8-1f1fd260","2020","7","12"
"555cb7e7-5e0c2d50","2020","7","7"
"55766868-ced0a18d","2020","7","4"
"559caa56-5be876fd","2020","7","17"
"55a08384-afc96005","2020","7","3"
"55b7e792-fb3d280e","2020","7","1"
"55e7bdd0-ea153c4a","2020","7","2"
"55f71583-c75dca80","2020","7","1"
"55fc09d3-0ab316fa","2020","7","1"
"5607bc24-f93e24ba","2020","7","2"
"561e2238-bec97fec","2020","7","9"
"56207d27-ee15a183","2020","7","4"
"5627cc4f-5dd89ef1","2020","7","8"
"562cd2d8-78c02675","2020","7","52"
"5632bd50-d7957dcb","2020","7","10"
"563dd75f-b67e0940","2020","7","141"
"564ed4a7-504fcf8d","2020","7","3"
"564f4069-f4bb2e73","2020","7","6"
"56a56304-8abf049b","2020","7","1"
"56b0d259-21b0192c","2020","7","29"
"56c15254-7f1508b2","2020","7","3"
"56c655b4-7043626b","2020","7","83"
"56d2d92d-bd63b0a4","2020","7","61"
"56d7ede4-f14cb318","2020","7","6"
"56e398b0-c6d14156","2020","7","16"
"56fb5d07-225905d1","2020","7","1"
"570021ca-aca03afc","2020","7","4"
"570699c8-4f1c7e9a","2020","7","2"
"571255a5-023fd960","2020","7","1"
"571a88ce-dea78986","2020","7","2"
"571f91ae-e2c7e602","2020","7","58"
"572a38e1-8f8152f0","2020","7","3"
"57461436-c8941730","2020","7","914"
"574e9e41-5ad3d8ef","2020","7","1"
"576b77d3-7eff334f","2020","7","13"
"57757175-c92f4d5c","2020","7","43"
"577eb817-e70dfbe9","2020","7","4"
"57925a54-a953a4cf","2020","7","6"
"57c7dd39-3c18195e","2020","7","3"
"57d3923f-8d2e22c5","2020","7","2"
"5804d980-8cd22500","2020","7","4"
"582e2b90-313e89e1","2020","7","16"
"58396f67-18175840","2020","7","2"
"583bb242-c5391322","2020","7","3"
"58534500-87cb179c","2020","7","2"
"58557603-bf046d48","2020","7","1"
"5855d5e5-b5686e5b","2020","7","1"
"5877ac00-b01a27a3","2020","7","1"
"587adce2-8efa258b","2020","7","3"
"589284ce-549475c8","2020","7","1"
"5894bc05-709d43ca","2020","7","9"
"58c57b7a-b8408225","2020","7","6"
"58cb4799-2f608938","2020","7","4"
"58d540ba-1c0b6980","2020","7","4"
"58dd9ec8-30267c89","2020","7","1"
"58ecf399-c7dd686e","2020","7","1"
"58ed3204-beb36154","2020","7","1"
"58f653a8-7bcc3ff0","2020","7","1"
"58fc3b06-9b343e93","2020","7","2"
"590b6835-b9e77280","2020","7","7"
"590cf295-a74460dc","2020","7","8"
"5940c892-55e90249","2020","7","1"
"597517ef-5f51bee0","2020","7","2"
"59830307-9e7addda","2020","7","1"
"5991e2ae-f1b0abb4","2020","7","2"
"59a485f3-045c71a9","2020","7","29"
"59bea396-23e8e2bc","2020","7","7"
"59c36baf-ba3fbb79","2020","7","76"
"59dc1607-b4aaa526","2020","7","29"
"59e72d8d-381b2d5c","2020","7","6"
"59eaac3e-5a439eae","2020","7","2"
"59edde67-df3a93d8","2020","7","11"
"5a08b75d-888f9b60","2020","7","6"
"5a0daa10-e6986eb0","2020","7","3"
"5a1223c8-f8c0e235","2020","7","1"
"5a409756-1c5a0386","2020","7","6"
"5a450eee-cf48decb","2020","7","1"
